source_id,datetime,property_name,temperature
MICDEV001,2019-10-24T09:41:01.000+0000,cooling_temperature,22.2
MICDEV001,2019-10-24T11:05:18.000+0000,heating_temperature,29.7
MICDEV001,2019-10-24T11:05:18.000+0000,cooling_temperature,28.8
MICDEV001,2019-10-24T11:26:41.000+0000,heating_temperature,30.6
MICDEV001,2019-10-24T11:26:41.000+0000,cooling_temperature,22.1
MICDEV001,2019-10-24T12:26:42.000+0000,heating_temperature,33
MICDEV001,2019-10-24T12:26:42.000+0000,cooling_temperature,15
MICDEV001,2019-10-24T13:26:44.000+0000,heating_temperature,33.6
MICDEV001,2019-10-24T14:26:46.000+0000,heating_temperature,34
MICDEV001,2019-10-24T14:57:14.000+0000,heating_temperature,33.5
MICDEV001,2019-10-24T14:57:14.000+0000,cooling_temperature,32.6
MICDEV001,2019-10-24T15:18:00.000+0000,heating_temperature,33.4
MICDEV001,2019-10-24T15:18:00.000+0000,cooling_temperature,32.4
MICDEV001,2019-10-24T16:18:02.000+0000,heating_temperature,34.1
MICDEV001,2019-10-24T16:18:02.000+0000,cooling_temperature,15
MICDEV001,2019-10-25T10:25:30.000+0000,heating_temperature,23
MICDEV001,2019-10-25T10:25:30.000+0000,cooling_temperature,21.9
MICDEV001,2019-10-25T11:25:32.000+0000,heating_temperature,28.6
MICDEV001,2019-10-25T11:25:32.000+0000,cooling_temperature,15
MICDEV001,2019-10-25T12:25:33.000+0000,heating_temperature,31.7
MICDEV001,2019-10-25T13:25:35.000+0000,heating_temperature,33
MICDEV001,2019-10-25T14:21:22.000+0000,heating_temperature,32.7
MICDEV001,2019-10-25T14:21:22.000+0000,cooling_temperature,31.3
MICDEV001,2019-10-25T15:21:24.000+0000,heating_temperature,34.2
MICDEV001,2019-10-25T15:21:24.000+0000,cooling_temperature,15
MICDEV001,2019-10-25T16:21:26.000+0000,heating_temperature,34.5
MICDEV001,2019-10-28T11:04:50.000+0000,heating_temperature,22.9
MICDEV001,2019-10-28T11:04:50.000+0000,cooling_temperature,21.8
MICDEV001,2019-10-28T11:31:13.000+0000,heating_temperature,25.5
MICDEV001,2019-10-28T11:31:13.000+0000,cooling_temperature,21.2
MICDEV001,2019-10-28T11:42:47.000+0000,heating_temperature,25.8
MICDEV001,2019-10-28T11:42:47.000+0000,cooling_temperature,24.8
MICDEV001,2019-10-28T12:42:48.000+0000,heating_temperature,30.2
MICDEV001,2019-10-28T12:42:48.000+0000,cooling_temperature,15
MICDEV001,2019-10-28T13:42:50.000+0000,heating_temperature,32.1
MICDEV001,2019-10-28T14:42:52.000+0000,heating_temperature,33.1
MICDEV001,2019-10-28T15:42:53.000+0000,heating_temperature,34
MICDEV001,2019-10-28T16:42:55.000+0000,heating_temperature,34.1
MICDEV001,2019-10-28T18:42:58.000+0000,heating_temperature,34.4
MICDEV001,2019-10-29T11:11:08.000+0000,heating_temperature,27.4
MICDEV001,2019-10-29T11:11:08.000+0000,cooling_temperature,26.5
MICDEV001,2019-10-29T12:11:09.000+0000,heating_temperature,31.1
MICDEV001,2019-10-29T12:11:09.000+0000,cooling_temperature,15
MICDEV001,2019-10-29T13:11:11.000+0000,heating_temperature,32.5
MICDEV001,2019-10-29T14:11:13.000+0000,heating_temperature,33.5
MICDEV001,2019-10-29T15:11:14.000+0000,heating_temperature,34.2
MICDEV001,2019-10-29T16:14:23.000+0000,heating_temperature,30.6
MICDEV001,2019-10-29T16:14:23.000+0000,cooling_temperature,29.8
MICDEV001,2019-10-30T09:49:41.000+0000,heating_temperature,24.8
MICDEV001,2019-10-30T09:49:41.000+0000,cooling_temperature,23.9
MICDEV001,2019-10-30T10:49:43.000+0000,heating_temperature,29.3
MICDEV001,2019-10-30T10:49:43.000+0000,cooling_temperature,15
MICDEV001,2019-10-30T11:49:44.000+0000,heating_temperature,32.3
MICDEV001,2019-10-30T12:35:44.000+0000,heating_temperature,33.4
MICDEV001,2019-10-30T12:35:44.000+0000,cooling_temperature,19.6
MICDEV001,2019-10-30T13:35:45.000+0000,heating_temperature,34.2
MICDEV001,2019-10-30T13:35:45.000+0000,cooling_temperature,15
MICDEV001,2019-10-30T14:35:47.000+0000,heating_temperature,34.6
MICDEV001,2019-10-30T15:35:49.000+0000,heating_temperature,35
MICDEV001,2019-10-30T16:35:50.000+0000,heating_temperature,34.7
MICDEV001,2019-10-31T08:01:05.000+0000,heating_temperature,22.7
MICDEV001,2019-10-31T08:01:05.000+0000,cooling_temperature,21.6
MICDEV001,2019-10-31T09:01:06.000+0000,heating_temperature,28.5
MICDEV001,2019-10-31T09:01:06.000+0000,cooling_temperature,15
MICDEV001,2019-10-31T10:01:08.000+0000,heating_temperature,31.3
MICDEV001,2019-10-31T11:01:10.000+0000,heating_temperature,32.6
MICDEV001,2019-10-31T12:01:11.000+0000,heating_temperature,33.5
MICDEV001,2019-10-31T13:01:13.000+0000,heating_temperature,34.1
MICDEV001,2019-11-04T12:26:19.000+0000,heating_temperature,22.2
MICDEV001,2019-11-04T12:26:19.000+0000,cooling_temperature,21.1
MICDEV001,2019-11-04T13:26:20.000+0000,heating_temperature,28.3
MICDEV001,2019-11-04T13:26:20.000+0000,cooling_temperature,15
MICDEV001,2019-11-04T14:26:22.000+0000,heating_temperature,31.4
MICDEV001,2019-11-04T15:26:24.000+0000,heating_temperature,32.6
MICDEV001,2019-11-05T16:39:49.000+0000,heating_temperature,32
MICDEV001,2019-11-05T16:39:49.000+0000,cooling_temperature,31.1
MICDEV001,2019-11-06T09:21:53.000+0000,heating_temperature,22.7
MICDEV001,2019-11-06T09:21:53.000+0000,cooling_temperature,21.6
MICDEV001,2019-11-06T13:04:23.000+0000,heating_temperature,33.6
MICDEV001,2019-11-06T13:04:23.000+0000,cooling_temperature,15
MICDEV001,2019-11-06T14:04:25.000+0000,heating_temperature,34.1
MICDEV001,2019-11-06T15:04:27.000+0000,heating_temperature,34
MICDEV001,2019-11-06T16:04:28.000+0000,heating_temperature,34.3
MICDEV001,2019-11-06T17:04:30.000+0000,heating_temperature,34.7
MICDEV001,2019-11-06T18:04:31.000+0000,cooling_temperature,15.1
MICDEV001,2019-11-06T19:04:33.000+0000,cooling_temperature,15
MICDEV001,2019-11-06T20:04:35.000+0000,heating_temperature,35.3
MICDEV001,2019-11-06T22:04:38.000+0000,heating_temperature,35.2
MICDEV001,2019-11-06T23:04:40.000+0000,heating_temperature,35.8
MICDEV001,2019-11-07T00:04:42.000+0000,heating_temperature,36.4
MICDEV001,2019-11-07T01:04:44.000+0000,heating_temperature,36.8
MICDEV001,2019-11-07T02:04:45.000+0000,heating_temperature,37.1
MICDEV001,2019-11-07T03:04:47.000+0000,heating_temperature,37.3
MICDEV001,2019-11-07T04:04:49.000+0000,heating_temperature,37.5
MICDEV001,2019-11-07T06:04:52.000+0000,heating_temperature,37.1
MICDEV001,2019-11-07T07:04:54.000+0000,heating_temperature,36.2
MICDEV001,2019-11-07T08:04:56.000+0000,heating_temperature,35.7
MICDEV001,2019-11-07T09:04:58.000+0000,heating_temperature,36
MICDEV001,2019-11-07T10:04:59.000+0000,heating_temperature,35.2
MICDEV001,2019-11-07T13:05:05.000+0000,heating_temperature,35.2
MICDEV001,2019-11-07T14:05:06.000+0000,heating_temperature,34.7
MICDEV001,2019-11-07T15:05:08.000+0000,heating_temperature,34.9
MICDEV001,2019-11-07T16:05:10.000+0000,heating_temperature,34.6
MICDEV001,2019-11-07T17:05:12.000+0000,heating_temperature,34.3
MICDEV001,2019-11-07T18:05:13.000+0000,heating_temperature,34.6
MICDEV001,2019-11-08T10:41:54.000+0000,heating_temperature,22.3
MICDEV001,2019-11-08T10:41:54.000+0000,cooling_temperature,21.2
MICDEV001,2019-11-11T09:53:29.000+0000,heating_temperature,31.6
MICDEV001,2019-11-11T09:53:29.000+0000,cooling_temperature,30.8
MICDEV001,2019-11-25T16:10:31.000+0000,heating_temperature,35.5
MICDEV001,2019-11-25T16:22:20.000+0000,heating_temperature,35.1
MICDEV001,2019-11-25T16:22:20.000+0000,cooling_temperature,23.9
MICDEV001,2019-11-25T17:22:22.000+0000,heating_temperature,35.7
MICDEV001,2019-11-25T17:22:22.000+0000,cooling_temperature,15
MICDEV001,2019-11-25T18:22:23.000+0000,heating_temperature,35.9
MICDEV001,2019-11-25T20:22:27.000+0000,heating_temperature,35.8
MICDEV001,2019-11-25T23:22:32.000+0000,heating_temperature,35.6
MICDEV001,2019-11-26T00:22:33.000+0000,heating_temperature,35.5
MICDEV001,2019-11-26T01:22:35.000+0000,heating_temperature,35.4
MICDEV001,2019-11-26T09:22:48.000+0000,heating_temperature,35.5
MICDEV001,2019-11-26T11:03:53.000+0000,heating_temperature,34.4
MICDEV001,2019-11-26T11:03:53.000+0000,cooling_temperature,33.4
MICDEV001,2019-11-26T12:10:59.000+0000,heating_temperature,34.6
MICDEV001,2019-11-26T12:10:59.000+0000,cooling_temperature,33.6
MICDEV001,2019-11-26T13:11:00.000+0000,heating_temperature,36
MICDEV001,2019-11-26T13:11:00.000+0000,cooling_temperature,15
MICDEV001,2019-11-26T14:11:02.000+0000,heating_temperature,36.5
MICDEV001,2019-11-26T15:11:04.000+0000,heating_temperature,36.8
MICDEV001,2019-11-26T16:11:05.000+0000,heating_temperature,35.8
MICDEV001,2019-11-26T17:11:07.000+0000,heating_temperature,34.9
MICDEV001,2019-11-27T22:55:44.000+0000,heating_temperature,35.3
MICDEV001,2019-11-27T23:55:46.000+0000,heating_temperature,35.8
MICDEV001,2019-11-28T00:55:48.000+0000,heating_temperature,36.1
MICDEV001,2019-11-28T01:55:49.000+0000,heating_temperature,36.4
MICDEV001,2019-11-28T02:55:51.000+0000,heating_temperature,36.5
MICDEV001,2019-11-28T03:55:53.000+0000,heating_temperature,36.7
MICDEV001,2019-11-28T04:55:54.000+0000,heating_temperature,36.8
MICDEV001,2019-11-28T06:55:58.000+0000,heating_temperature,35.5
MICDEV001,2019-11-28T07:55:59.000+0000,heating_temperature,35.6
MICDEV001,2019-11-28T08:56:01.000+0000,heating_temperature,35.4
MICDEV001,2019-12-03T14:26:06.000+0000,heating_temperature,31.6
MICDEV001,2019-12-03T14:26:06.000+0000,cooling_temperature,15
MICDEV001,2019-12-03T15:26:08.000+0000,heating_temperature,32.8
MICDEV001,2019-12-03T16:26:09.000+0000,heating_temperature,33.7
MICDEV001,2019-12-03T17:26:11.000+0000,heating_temperature,34.3
MICDEV001,2019-12-04T14:01:46.000+0000,heating_temperature,32.5
MICDEV001,2019-12-04T14:01:46.000+0000,cooling_temperature,15
MICDEV001,2019-12-04T15:01:48.000+0000,heating_temperature,33.5
MICDEV001,2019-12-04T16:01:50.000+0000,heating_temperature,34.4
MICDEV001,2019-12-04T17:01:51.000+0000,heating_temperature,34.1
MICDEV001,2019-12-04T18:01:53.000+0000,heating_temperature,34.3
MICDEV001,2019-12-04T18:01:53.000+0000,cooling_temperature,14.9
MICDEV001,2019-12-04T19:01:55.000+0000,heating_temperature,34.6
MICDEV001,2019-12-04T19:01:55.000+0000,cooling_temperature,15
MICDEV001,2019-12-04T20:01:56.000+0000,heating_temperature,34.5
MICDEV001,2019-12-04T21:01:58.000+0000,heating_temperature,35
MICDEV001,2019-12-04T22:02:00.000+0000,heating_temperature,34.8
MICDEV001,2019-12-04T23:02:01.000+0000,heating_temperature,35.1
MICDEV001,2019-12-05T01:02:05.000+0000,heating_temperature,35.2
MICDEV001,2019-12-05T13:02:25.000+0000,heating_temperature,34.2
MICDEV001,2019-12-05T14:02:26.000+0000,heating_temperature,34.5
MICDEV001,2019-12-05T15:02:29.000+0000,heating_temperature,34.4
MICDEV001,2019-12-05T16:02:31.000+0000,heating_temperature,34.1
MICDEV001,2019-12-05T17:02:32.000+0000,heating_temperature,34.5
MICDEV001,2019-12-05T18:02:34.000+0000,heating_temperature,34.2
MICDEV001,2019-12-05T20:02:58.000+0000,heating_temperature,34.3
MICDEV001,2019-12-05T21:03:00.000+0000,heating_temperature,34.1
MICDEV001,2019-12-05T22:03:02.000+0000,heating_temperature,34.5
MICDEV001,2019-12-05T23:03:03.000+0000,heating_temperature,34.3
MICDEV001,2019-12-06T00:03:05.000+0000,heating_temperature,34.5
MICDEV001,2019-12-06T01:03:07.000+0000,heating_temperature,34.6
MICDEV001,2019-12-06T02:03:08.000+0000,heating_temperature,34.7
MICDEV001,2019-12-06T12:03:25.000+0000,heating_temperature,34.3
MICDEV001,2019-12-06T13:03:27.000+0000,heating_temperature,34.2
MICDEV001,2019-12-06T14:03:28.000+0000,heating_temperature,34.6
MICDEV001,2019-12-06T15:03:30.000+0000,heating_temperature,34.4
MICDEV001,2019-12-06T16:03:38.000+0000,heating_temperature,34.2
MICDEV001,2019-12-06T17:03:50.000+0000,heating_temperature,34.4
MICDEV001,2019-12-06T18:04:00.000+0000,heating_temperature,34.3
MICDEV001,2019-12-06T19:04:15.000+0000,heating_temperature,34.1
MICDEV001,2019-12-06T20:04:26.000+0000,heating_temperature,34.4
MICDEV001,2019-12-06T21:04:32.000+0000,heating_temperature,34.2
MICDEV001,2019-12-06T22:04:33.000+0000,heating_temperature,34.6
MICDEV001,2019-12-07T00:04:37.000+0000,heating_temperature,34.8
MICDEV001,2019-12-07T01:04:38.000+0000,heating_temperature,35.1
MICDEV001,2019-12-07T02:04:40.000+0000,heating_temperature,35.2
MICDEV001,2019-12-07T03:04:42.000+0000,heating_temperature,35.4
MICDEV001,2019-12-07T04:04:43.000+0000,heating_temperature,35.6
MICDEV001,2019-12-07T05:04:45.000+0000,heating_temperature,35.8
MICDEV001,2019-12-07T07:04:48.000+0000,heating_temperature,35
MICDEV001,2019-12-07T08:04:50.000+0000,heating_temperature,35.1
MICDEV001,2019-12-08T23:05:55.000+0000,heating_temperature,36.4
MICDEV001,2019-12-09T00:05:56.000+0000,heating_temperature,36.5
MICDEV001,2019-12-09T06:06:06.000+0000,heating_temperature,36.1
MICDEV001,2019-12-09T07:06:08.000+0000,heating_temperature,35.3
MICDEV001,2019-12-09T08:06:10.000+0000,heating_temperature,35.1
MICDEV001,2019-12-09T09:06:11.000+0000,heating_temperature,35
MICDEV001,2019-12-10T09:02:10.000+0000,heating_temperature,22.1
MICDEV001,2019-12-10T09:02:10.000+0000,cooling_temperature,21
MICDEV001,2019-12-11T02:45:55.000+0000,heating_temperature,34.4
MICDEV001,2019-12-11T05:46:00.000+0000,heating_temperature,34.3
MICDEV001,2019-12-11T06:46:02.000+0000,heating_temperature,34.5
MICDEV001,2019-12-11T07:46:03.000+0000,heating_temperature,34.3
MICDEV001,2019-12-11T08:46:05.000+0000,heating_temperature,34.4
MICDEV001,2020-01-20T14:13:47.000+0000,cooling_temperature,28.5
MICDEV001,2020-01-20T14:13:47.000+0000,heating_temperature,29.2
MICDEV001,2020-01-20T15:13:49.000+0000,cooling_temperature,15
MICDEV001,2020-01-20T15:13:49.000+0000,heating_temperature,32
MICDEV001,2020-01-20T16:13:50.000+0000,heating_temperature,32.9
MICDEV001,2020-01-20T17:13:52.000+0000,heating_temperature,33.5
MICDEV001,2020-01-20T18:00:27.000+0000,cooling_temperature,18.9
MICDEV001,2020-01-20T18:00:27.000+0000,heating_temperature,33.8
MICDEV001,2020-01-20T19:00:29.000+0000,cooling_temperature,15
MICDEV001,2020-01-21T11:28:35.000+0000,cooling_temperature,19.5
MICDEV001,2020-01-21T12:28:36.000+0000,cooling_temperature,15
MICDEV001,2020-01-21T12:28:36.000+0000,heating_temperature,33.9
MICDEV001,2020-01-21T13:28:38.000+0000,heating_temperature,34.4
MICDEV001,2020-01-21T14:28:40.000+0000,heating_temperature,34.3
MICDEV001,2020-01-21T15:28:41.000+0000,heating_temperature,34
MICDEV001,2020-01-21T16:28:43.000+0000,heating_temperature,34.1
MICDEV001,2020-01-21T17:28:45.000+0000,heating_temperature,34.4
MICDEV001,2020-01-24T08:56:36.000+0000,cooling_temperature,20.6
MICDEV001,2020-01-24T08:56:36.000+0000,heating_temperature,21.7
